epoch,epoch_loss,split,loss,acc,sample_fn
0,3.1429636,train,2.6293125,0.2721559473442042,gumbel_soft
0,3.1429636,val,2.63134,0.2761201577829473,gumbel_soft
0,3.1429636,test,2.6130166,0.27652645861601083,gumbel_soft
1,2.307177,train,2.0256786,0.35724466091328405,gumbel_soft
1,2.307177,val,1.9927078,0.3600687771821584,gumbel_soft
1,2.307177,test,2.036612,0.3451831750339213,gumbel_soft
2,1.8615819,train,1.7461164,0.39423389857138047,gumbel_soft
2,1.8615819,val,1.7201997,0.4098310913320522,gumbel_soft
2,1.8615819,test,1.7208986,0.40307553143374036,gumbel_soft
3,1.6581397,train,1.5758222,0.42933776246535066,gumbel_soft
3,1.6581397,val,1.5553745,0.4346111054920603,gumbel_soft
3,1.6581397,test,1.578926,0.42351876978742653,gumbel_soft
4,1.5548326,train,1.487432,0.4602668701673269,gumbel_soft
4,1.5548326,val,1.4610447,0.4667745524426014,gumbel_soft
4,1.5548326,test,1.4743124,0.46078697421981,gumbel_soft
5,1.4348223,train,1.3663043,0.49487694569450213,gumbel_soft
5,1.4348223,val,1.355841,0.502882573075756,gumbel_soft
5,1.4348223,test,1.3784192,0.4903663500678426,gumbel_soft
6,1.3207666,train,1.267396,0.5358052678240767,gumbel_soft
6,1.3207666,val,1.258795,0.5412157378375645,gumbel_soft
6,1.3207666,test,1.3274114,0.5137042062415197,gumbel_soft
7,1.2161924,train,1.1900593,0.5629075156833919,gumbel_soft
7,1.2161924,val,1.2423861,0.5440477394558512,gumbel_soft
7,1.2161924,test,1.1475824,0.5777476255088195,gumbel_soft
8,1.164062,train,1.1745611,0.5630646301637358,gumbel_soft
8,1.164062,val,1.1240183,0.581066046323455,gumbel_soft
8,1.164062,test,1.1938512,0.550701040253279,gumbel_soft
9,1.0746282,train,1.0558591,0.6121853501969542,gumbel_soft
9,1.0746282,val,1.1040336,0.5921917669667239,gumbel_soft
9,1.0746282,test,1.0284243,0.6222523744911804,gumbel_soft
10,1.0265658,train,1.0455104,0.6133075964851247,gumbel_soft
10,1.0265658,val,1.0116696,0.624962071406898,gumbel_soft
10,1.0265658,test,0.9980718,0.6363636363636364,gumbel_soft
11,0.97850466,train,0.92885196,0.661182623138474,gumbel_soft
11,0.97850466,val,0.93733996,0.6589460908263376,gumbel_soft
11,0.97850466,test,0.95347005,0.6420624151967436,gumbel_soft
12,0.94287664,train,0.92533946,0.6615080745620434,gumbel_soft
12,0.94287664,val,0.934504,0.6562152321229898,gumbel_soft
12,0.94287664,test,0.9863547,0.629127091813659,gumbel_soft
13,0.8947061,train,0.8709741,0.681394278788423,gumbel_soft
13,0.8947061,val,0.9012967,0.6602609487205421,gumbel_soft
13,0.8947061,test,0.9449174,0.6521031207598372,gumbel_soft
14,0.85704607,train,0.82327926,0.7046921117308405,gumbel_soft
14,0.85704607,val,0.8352641,0.6972792555881461,gumbel_soft
14,0.85704607,test,0.8359559,0.6980551786521936,gumbel_soft
15,0.8344537,train,0.8078333,0.7080027382809432,gumbel_soft
15,0.8344537,val,0.80307144,0.7061798321027613,gumbel_soft
15,0.8344537,test,0.8588441,0.6850293984622343,gumbel_soft
16,0.8198113,train,0.78850335,0.7140404233112999,gumbel_soft
16,0.8198113,val,0.7876434,0.7214524122585213,gumbel_soft
16,0.8198113,test,0.79353416,0.7122568973315242,gumbel_soft
17,0.77921426,train,0.8136621,0.6996083360454285,gumbel_soft
17,0.77921426,val,0.8114777,0.7061798321027613,gumbel_soft
17,0.77921426,test,0.8083108,0.7033921302578019,gumbel_soft
18,0.7740761,train,0.7389992,0.7336123985769917,gumbel_soft
18,0.7740761,val,0.73737085,0.7365227065844038,gumbel_soft
18,0.7740761,test,0.74023587,0.7370420624151968,gumbel_soft
19,0.73872066,train,0.7390302,0.7303354394155341,gumbel_soft
19,0.73872066,val,0.76271904,0.7244866997066856,gumbel_soft
19,0.73872066,test,0.7463846,0.7289009497964721,gumbel_soft
20,0.72776526,train,0.71460515,0.744520632498008,gumbel_soft
20,0.72776526,val,0.71182406,0.7463335693334682,gumbel_soft
20,0.72776526,test,0.75087,0.7293532338308458,gumbel_soft
21,0.7410389,train,0.72989005,0.734016407240733,gumbel_soft
