feature,value,0,1,10,11,12,13,14,15,16,17,18,19,2,20,21,22,23,24,25,26,27,28,3,4,5,6,7,8,9
attn_0_0_outputs,0,1.901458,12.951115,6.6494684,10.580856,10.124245,5.3162227,4.466532,3.3503172,1.9534409,1.1166503,-0.65186995,-3.9691813,-4.341066,-4.22719,-3.9489222,-5.0854487,-3.8674135,-4.4820585,-4.8199797,-5.188487,-6.266653,-5.6265287,-6.380747,-6.7759504,-7.054058,-5.962381,-7.336199,-8.456438,-13.376677
attn_0_0_outputs,1,7.4413557,12.210166,-4.2184324,-2.1370773,-3.3445537,-2.3291132,-2.5570068,-3.1002674,-2.3853564,-0.97943753,-0.12977722,-0.4881895,-0.9844808,-0.20454562,-0.6474961,-1.0017089,-1.3257544,-0.71298873,-1.4424065,-1.6610669,-0.9757432,-0.923911,-2.1297615,-2.0827565,-1.4816697,-1.9027599,-1.8114374,-2.5016394,-4.1206775
attn_0_0_outputs,10,2.2087495,1.0494525,1.7661204,1.4783269,0.68498665,0.8142589,0.6273768,0.5345743,0.3399438,0.6180269,0.6759337,0.23269007,0.48479566,-0.42136252,-0.40237615,-0.052042976,-0.45442474,-0.21932295,-0.5203688,-0.6980574,-0.86807543,-0.27791932,-1.1343417,-0.8347355,-0.42830604,-1.039431,-0.98498404,-1.645907,-4.453326
attn_0_0_outputs,11,0.31393096,-0.034361467,1.2144324,1.0687639,-0.001965689,0.7167007,0.5155382,0.5255742,0.3488505,-0.090185076,0.33213902,0.6611014,0.11237686,0.05014951,-0.105395906,0.4636935,-0.6873393,-0.19364189,0.31013268,0.14711876,-0.4487638,-0.49027574,-0.5775509,-0.81075627,-0.69778836,-0.79357934,-0.97171044,-0.4573717,-2.0652695
attn_0_0_outputs,12,-0.36141175,-1.0680182,0.49754786,0.27430955,0.8008856,1.3152364,0.997463,0.44667602,0.75760823,0.9835916,0.12870644,0.5924963,-0.008078986,0.7569294,0.2966613,-0.25271496,0.26069945,0.21137312,-0.5418454,-0.6530193,-0.33462936,-0.5614984,-0.7743248,-0.41880846,-0.8725127,-1.0875583,-0.96559685,-1.6167277,-3.3267083
attn_0_0_outputs,13,1.4130733,-0.0593217,2.2350268,2.0044634,2.1495261,2.4080117,-1.064914,0.13886121,-0.017940905,-0.24811919,0.15737374,0.38626328,0.1418203,0.054986026,0.10048656,-0.38314465,0.10613038,-0.046370886,-0.5927758,0.06491247,-0.8307624,-0.87321866,-0.3622303,-1.5009385,-1.2047539,-2.3780515,-1.4910767,-1.6819913,-3.354475
attn_0_0_outputs,14,-0.09576095,0.42035577,1.6580756,1.1139971,1.154562,1.9859155,1.8267697,0.72099215,-0.18943489,0.05359651,-0.2704196,-0.021654503,-0.46836445,-0.7643627,-0.5426794,-0.89671284,-0.45332062,-1.2229419,-1.401195,-1.3896233,-0.8815291,-0.8048099,-0.8480584,-0.55309945,-0.80630594,-1.5170809,-1.4021491,-1.7534106,-3.616163
attn_0_0_outputs,15,-0.6472153,0.30230483,1.2504137,0.5837536,0.5193298,1.3978233,1.7353196,1.7323089,-1.051705,-0.5147335,-0.5605889,-0.42903414,-1.0415225,-0.13765909,-0.4973302,-1.153939,-0.428913,-0.34973013,-0.21074833,-1.3141807,-0.76663065,-1.3046354,-0.7561879,-1.3907456,-1.309712,-0.9483877,-1.312338,-1.639246,-3.459998
attn_0_0_outputs,16,-0.73106676,-1.1381861,0.4468692,0.21221192,0.50577044,0.7892827,0.687592,1.4734004,1.5211719,1.0069649,0.10171856,-0.55315995,-0.004533648,-0.4573196,-0.13605334,-0.7907186,-0.43131548,-1.6492069,-0.8180345,-0.8083818,-1.2458222,-1.227108,-1.5858705,-2.7898088,-1.221411,-2.4886296,-1.5136441,-2.468492,-4.0428333
