epoch,epoch_loss,split,loss,acc,sample_fn
0,1.2986053,train,1.1457398,0.4042020794684844,gumbel_soft
0,1.2986053,val,1.1787641,0.3986615678776291,gumbel_soft
0,1.2986053,test,1.164989,0.39141902584842625,gumbel_soft
1,1.1420879,train,1.1325053,0.4246300530652746,gumbel_soft
1,1.1420879,val,1.1715947,0.40305927342256215,gumbel_soft
1,1.1420879,test,1.1487366,0.4202567258660102,gumbel_soft
2,1.1269536,train,1.1205559,0.432072134259459,gumbel_soft
2,1.1269536,val,1.1548468,0.42294455066921605,gumbel_soft
2,1.1269536,test,1.1377181,0.4241251978195885,gumbel_soft
3,1.1191916,train,1.1132189,0.4432676129254929,gumbel_soft
3,1.1191916,val,1.1448513,0.4351816443594646,gumbel_soft
3,1.1191916,test,1.1296035,0.44522595393001585,gumbel_soft
4,1.1055524,train,1.0939482,0.4714396652142025,gumbel_soft
4,1.1055524,val,1.1218413,0.45162523900573615,gumbel_soft
4,1.1055524,test,1.1094224,0.45542465271672233,gumbel_soft
5,1.0767453,train,1.0515838,0.5222831010828768,gumbel_soft
5,1.0767453,val,1.083588,0.5038240917782026,gumbel_soft
5,1.0767453,test,1.0702189,0.513627571654651,gumbel_soft
6,1.0282887,train,1.0010102,0.5526338496052461,gumbel_soft
6,1.0282887,val,1.0329747,0.5422562141491396,gumbel_soft
6,1.0282887,test,1.0173209,0.5445753472832776,gumbel_soft
7,0.98006135,train,0.9628112,0.5317313085120152,gumbel_soft
7,0.98006135,val,1.0034367,0.5108986615678777,gumbel_soft
7,0.98006135,test,0.9711908,0.5241779497098646,gumbel_soft
8,0.938836,train,0.92120415,0.5762759394279304,gumbel_soft
8,0.938836,val,0.99401826,0.5460803059273422,gumbel_soft
8,0.938836,test,0.940169,0.5681378582732548,gumbel_soft
9,0.9145772,train,0.90481275,0.5702575607230683,gumbel_soft
9,0.9145772,val,0.96231437,0.52868068833652,gumbel_soft
9,0.9145772,test,0.9091773,0.5723580094953402,gumbel_soft
10,0.89413553,train,0.89674836,0.5886146943353898,gumbel_soft
10,0.89413553,val,0.904268,0.5902485659655832,gumbel_soft
10,0.89413553,test,0.8719309,0.6157903991559698,gumbel_soft
11,0.8826306,train,0.882508,0.583933733120497,gumbel_soft
11,0.8826306,val,0.95210505,0.5529636711281071,gumbel_soft
11,0.8826306,test,0.88476855,0.5960963601195709,gumbel_soft
12,0.8789713,train,0.87405604,0.5920229518098279,gumbel_soft
