epoch,epoch_loss,split,loss,acc,sample_fn
0,0.95033586,train,0.5943164,0.7254567901234568,gumbel_soft
0,0.95033586,val,0.5834987,0.7296296296296296,gumbel_soft
0,0.95033586,test,0.68178844,0.6792666666666667,gumbel_soft
1,0.4623171,train,0.37631148,0.8608724279835391,gumbel_soft
1,0.4623171,val,0.36406162,0.8660740740740741,gumbel_soft
1,0.4623171,test,0.3656851,0.8618,gumbel_soft
2,0.3286111,train,0.2865662,0.889440329218107,gumbel_soft
2,0.3286111,val,0.26806143,0.8977777777777778,gumbel_soft
2,0.3286111,test,0.30115762,0.8785333333333334,gumbel_soft
3,0.2731561,train,0.24312702,0.9060329218106996,gumbel_soft
3,0.2731561,val,0.23375268,0.9117037037037037,gumbel_soft
3,0.2731561,test,0.23233476,0.9099333333333334,gumbel_soft
4,0.2264426,train,0.21536429,0.9213333333333333,gumbel_soft
4,0.2264426,val,0.19495507,0.9287407407407408,gumbel_soft
4,0.2264426,test,0.21437567,0.9248666666666666,gumbel_soft
5,0.1940182,train,0.17479815,0.9325349794238683,gumbel_soft
5,0.1940182,val,0.16562192,0.9371851851851852,gumbel_soft
5,0.1940182,test,0.16381289,0.9384,gumbel_soft
6,0.16616525,train,0.15154558,0.9406172839506173,gumbel_soft
6,0.16616525,val,0.13885516,0.9448888888888889,gumbel_soft
6,0.16616525,test,0.14767133,0.9406666666666667,gumbel_soft
7,0.14506109,train,0.13383837,0.948082304526749,gumbel_soft
7,0.14506109,val,0.12514998,0.950962962962963,gumbel_soft
7,0.14506109,test,0.12681301,0.9516,gumbel_soft
8,0.12900311,train,0.12278183,0.9511111111111111,gumbel_soft
8,0.12900311,val,0.1104572,0.9597037037037037,gumbel_soft
8,0.12900311,test,0.10603451,0.9594,gumbel_soft
9,0.12444566,train,0.110862084,0.9549053497942387,gumbel_soft
9,0.12444566,val,0.10368834,0.9575555555555556,gumbel_soft
9,0.12444566,test,0.10573989,0.9607333333333333,gumbel_soft
10,0.1119115,train,0.09931186,0.9615144032921811,gumbel_soft
10,0.1119115,val,0.09919538,0.9625185185185186,gumbel_soft
10,0.1119115,test,0.10114236,0.9616,gumbel_soft
11,0.09757187,train,0.10123752,0.9601069958847737,gumbel_soft
11,0.09757187,val,0.09339075,0.9638518518518518,gumbel_soft
11,0.09757187,test,0.09352277,0.9646,gumbel_soft
12,0.094366446,train,0.08556387,0.9666008230452675,gumbel_soft
12,0.094366446,val,0.084311604,0.9683703703703703,gumbel_soft
12,0.094366446,test,0.08493312,0.9669333333333333,gumbel_soft
13,0.095359996,train,0.087772734,0.9654979423868313,gumbel_soft
13,0.095359996,val,0.09000722,0.9645185185185186,gumbel_soft
13,0.095359996,test,0.09617494,0.9635333333333334,gumbel_soft
14,0.07974926,train,0.07685915,0.9700576131687243,gumbel_soft
14,0.07974926,val,0.075796455,0.9717777777777777,gumbel_soft
14,0.07974926,test,0.07804127,0.9711333333333333,gumbel_soft
15,0.08386833,train,0.09381836,0.9623045267489712,gumbel_soft
15,0.08386833,val,0.091152094,0.9628888888888889,gumbel_soft
15,0.08386833,test,0.10165953,0.9592666666666667,gumbel_soft
16,0.08737147,train,0.07626412,0.9704609053497942,gumbel_soft
16,0.08737147,val,0.06816645,0.9736296296296296,gumbel_soft
16,0.08737147,test,0.07567432,0.9703333333333334,gumbel_soft
17,0.07861275,train,0.06961983,0.973037037037037,gumbel_soft
17,0.07861275,val,0.070068404,0.9747407407407407,gumbel_soft
17,0.07861275,test,0.06532021,0.9740666666666666,gumbel_soft
18,0.07600479,train,0.067223124,0.9744032921810699,gumbel_soft
18,0.07600479,val,0.06865463,0.9734074074074074,gumbel_soft
18,0.07600479,test,0.06978751,0.9738,gumbel_soft
19,0.0657225,train,0.06467925,0.9746090534979424,gumbel_soft
19,0.0657225,val,0.0563378,0.9786666666666667,gumbel_soft
19,0.0657225,test,0.07328264,0.9696,gumbel_soft
20,0.06587526,train,0.065243445,0.9746502057613169,gumbel_soft
20,0.06587526,val,0.061107133,0.9766666666666667,gumbel_soft
20,0.06587526,test,0.06521659,0.9744666666666667,gumbel_soft
21,0.0754362,train,0.07347241,0.9727325102880658,gumbel_soft
21,0.0754362,val,0.055297565,0.979925925925926,gumbel_soft
21,0.0754362,test,0.07747746,0.9708666666666667,gumbel_soft
22,0.070385836,train,0.06335698,0.9752839506172839,gumbel_soft
22,0.070385836,val,0.062563226,0.976,gumbel_soft
22,0.070385836,test,0.06344612,0.9755333333333334,gumbel_soft
23,0.06156929,train,0.06558008,0.9743127572016461,gumbel_soft
23,0.06156929,val,0.051942263,0.979925925925926,gumbel_soft
23,0.06156929,test,0.06398136,0.9758,gumbel_soft
24,0.062407926,train,0.06411249,0.9751769547325103,gumbel_soft
24,0.062407926,val,0.06315387,0.9763703703703703,gumbel_soft
24,0.062407926,test,0.06021669,0.9776,gumbel_soft
25,0.06509974,train,0.06625836,0.9740576131687243,gumbel_soft
25,0.06509974,val,0.05421897,0.9792592592592593,gumbel_soft
25,0.06509974,test,0.07251907,0.9708666666666667,gumbel_soft
26,0.0659018,train,0.06112667,0.9761810699588478,gumbel_soft
26,0.0659018,val,0.0639116,0.9748148148148148,gumbel_soft
26,0.0659018,test,0.06916604,0.9727333333333333,gumbel_soft
27,0.060961463,train,0.062068526,0.9754074074074074,gumbel_soft
27,0.060961463,val,0.08932327,0.9682962962962963,gumbel_soft
27,0.060961463,test,0.057739783,0.9779333333333333,gumbel_soft
28,0.071331754,train,0.06459694,0.9743374485596707,gumbel_soft
28,0.071331754,val,0.056335807,0.9775555555555555,gumbel_soft
28,0.071331754,test,0.06686061,0.9731333333333333,gumbel_soft
29,0.06554533,train,0.07099807,0.9725679012345679,gumbel_soft
29,0.06554533,val,0.073391475,0.9700740740740741,gumbel_soft
29,0.06554533,test,0.077622265,0.9704,gumbel_soft
30,0.060451727,train,0.06469993,0.9746090534979424,gumbel_soft
30,0.060451727,val,0.05448409,0.9796296296296296,gumbel_soft
30,0.060451727,test,0.069432996,0.9724666666666667,gumbel_soft
31,0.062693134,train,0.06475826,0.9750699588477366,gumbel_soft
31,0.062693134,val,0.055198688,0.9805185185185186,gumbel_soft
31,0.062693134,test,0.06227205,0.9760666666666666,gumbel_soft
32,0.06783922,train,0.06290217,0.9757366255144033,gumbel_soft
32,0.06783922,val,0.06718012,0.9731111111111111,gumbel_soft
32,0.06783922,test,0.06436079,0.9759333333333333,gumbel_soft
33,0.071862675,train,0.07108986,0.9732181069958847,gumbel_soft
33,0.071862675,val,0.09453337,0.965037037037037,gumbel_soft
33,0.071862675,test,0.08483557,0.9702666666666667,gumbel_soft
34,0.06765012,train,0.06648726,0.9746008230452675,gumbel_soft
34,0.06765012,val,0.057567287,0.9778518518518519,gumbel_soft
34,0.06765012,test,0.05881592,0.9768666666666667,gumbel_soft
35,0.06428822,train,0.060485676,0.9760905349794239,gumbel_soft
35,0.06428822,val,0.06532636,0.9737777777777777,gumbel_soft
35,0.06428822,test,0.05803388,0.9788,gumbel_soft
36,0.06029715,train,0.06420231,0.9752921810699589,gumbel_soft
36,0.06029715,val,0.059474878,0.9774074074074074,gumbel_soft
36,0.06029715,test,0.061923064,0.9757333333333333,gumbel_soft
37,0.065707535,train,0.05762381,0.9786666666666667,gumbel_soft
37,0.065707535,val,0.055178393,0.9787407407407407,gumbel_soft
37,0.065707535,test,0.06664439,0.9731333333333333,gumbel_soft
38,0.05876979,train,0.06805376,0.9739588477366256,gumbel_soft
38,0.05876979,val,0.073867664,0.9720740740740741,gumbel_soft
38,0.05876979,test,0.07378342,0.9731333333333333,gumbel_soft
39,0.07042832,train,0.06551484,0.9746995884773663,gumbel_soft
39,0.07042832,val,0.055262163,0.978,gumbel_soft
39,0.07042832,test,0.058256097,0.9766666666666667,gumbel_soft
40,0.06914781,train,0.059421446,0.977440329218107,gumbel_soft
