epoch,epoch_loss,split,loss,acc,sample_fn
0,2.187472,train,1.5375668,0.43576127447095186,gumbel_soft
0,2.187472,val,1.5093542,0.43874643874643876,gumbel_soft
0,2.187472,test,1.5365593,0.4294844482317853,gumbel_soft
1,1.3434179,train,1.1779584,0.5356001162452776,gumbel_soft
1,1.3434179,val,1.1774013,0.518281101614435,gumbel_soft
1,1.3434179,test,1.1596186,0.5334469535577333,gumbel_soft
2,1.0684344,train,0.99840134,0.6087553829489314,gumbel_soft
2,1.0684344,val,1.0091897,0.6066001899335233,gumbel_soft
2,1.0684344,test,1.0264423,0.6028973157221985,gumbel_soft
3,0.9361097,train,0.8576711,0.6612771128900161,gumbel_soft
3,0.9361097,val,0.8547545,0.6552706552706553,gumbel_soft
3,0.9361097,test,0.86898804,0.657861099275671,gumbel_soft
4,0.8426572,train,0.7499145,0.7067977067977068,gumbel_soft
4,0.8426572,val,0.75202155,0.6942070275403609,gumbel_soft
4,0.8426572,test,0.7458998,0.7028121005538986,gumbel_soft
5,0.7314048,train,0.7060233,0.7083564502919342,gumbel_soft
5,0.7314048,val,0.7759317,0.6704653371320038,gumbel_soft
5,0.7314048,test,0.6960028,0.7106945036216447,gumbel_soft
6,0.68004185,train,0.6215654,0.7523183007053975,gumbel_soft
6,0.68004185,val,0.6230748,0.7452516619183286,gumbel_soft
6,0.68004185,test,0.6093983,0.7464848743076268,gumbel_soft
7,0.5795017,train,0.5339858,0.7970991519378616,gumbel_soft
7,0.5795017,val,0.5173049,0.7981956315289649,gumbel_soft
7,0.5795017,test,0.5272239,0.797827013208351,gumbel_soft
8,0.5565262,train,0.51673096,0.7998731869699611,gumbel_soft
8,0.5565262,val,0.5452081,0.7905982905982906,gumbel_soft
8,0.5565262,test,0.5007796,0.8163613123135918,gumbel_soft
9,0.4973678,train,0.43519643,0.8336107368365433,gumbel_soft
9,0.4973678,val,0.5434849,0.7898860398860399,gumbel_soft
9,0.4973678,test,0.4233589,0.835960801022582,gumbel_soft
10,0.4142207,train,0.36458853,0.8720245171858075,gumbel_soft
10,0.4142207,val,0.34993944,0.877730294396961,gumbel_soft
10,0.4142207,test,0.37114406,0.8593949723050703,gumbel_soft
11,0.4036183,train,0.36013559,0.8735832606800349,gumbel_soft
11,0.4036183,val,0.3313315,0.8891263057929725,gumbel_soft
11,0.4036183,test,0.33072323,0.889859394972305,gumbel_soft
12,0.360376,train,0.3566388,0.856172888430953,gumbel_soft
12,0.360376,val,0.3845815,0.8418803418803419,gumbel_soft
12,0.360376,test,0.3767442,0.8370259906263315,gumbel_soft
13,0.32310632,train,0.26568183,0.9131594938046551,gumbel_soft
13,0.32310632,val,0.26456302,0.9150047483380817,gumbel_soft
13,0.32310632,test,0.25561947,0.9207498934810396,gumbel_soft
14,0.25196028,train,0.23379686,0.927663734115347,gumbel_soft
14,0.25196028,val,0.21863961,0.9311490978157645,gumbel_soft
14,0.25196028,test,0.27512586,0.9054111631870473,gumbel_soft
15,0.22605105,train,0.21713759,0.9296451877097038,gumbel_soft
15,0.22605105,val,0.21777162,0.921415004748338,gumbel_soft
15,0.22605105,test,0.24347988,0.9047720494247976,gumbel_soft
16,0.19854733,train,0.2218967,0.9303320916224141,gumbel_soft
16,0.19854733,val,0.2842368,0.9052706552706553,gumbel_soft
16,0.19854733,test,0.19291593,0.9448231785257776,gumbel_soft
17,0.20807122,train,0.16693357,0.9519695648727907,gumbel_soft
17,0.20807122,val,0.1573891,0.9565527065527065,gumbel_soft
17,0.20807122,test,0.15779541,0.9595227950575203,gumbel_soft
18,0.15758161,train,0.14957364,0.9601331536815407,gumbel_soft
18,0.15758161,val,0.1816805,0.9415954415954416,gumbel_soft
18,0.15758161,test,0.17449069,0.9510012782275244,gumbel_soft
19,0.15854058,train,0.14327416,0.9560909883490528,gumbel_soft
19,0.15854058,val,0.14065169,0.9572649572649573,gumbel_soft
19,0.15854058,test,0.13486597,0.9676182360460162,gumbel_soft
