epoch,epoch_loss,split,loss,acc,sample_fn
0,1.2709565,train,1.1474235,0.4153544156348419,gumbel_soft
0,1.2709565,val,1.1859888,0.3986615678776291,gumbel_soft
0,1.2709565,test,1.1671035,0.40267276244065414,gumbel_soft
1,1.138922,train,1.1323234,0.42163164933776265,gumbel_soft
1,1.138922,val,1.1643944,0.417208413001912,gumbel_soft
1,1.138922,test,1.1467135,0.42482855635660277,gumbel_soft
2,1.1297084,train,1.1255426,0.426571465550714,gumbel_soft
2,1.1297084,val,1.1589363,0.41778202676864246,gumbel_soft
2,1.1297084,test,1.14174,0.41480569720414984,gumbel_soft
3,1.1239934,train,1.120505,0.43487639673842704,gumbel_soft
3,1.1239934,val,1.1554463,0.41892925430210326,gumbel_soft
3,1.1239934,test,1.1391634,0.42605943379637773,gumbel_soft
4,1.1193194,train,1.1167408,0.4394063592044523,gumbel_soft
4,1.1193194,val,1.1492543,0.4284894837476099,gumbel_soft
4,1.1193194,test,1.1331011,0.43291717953226655,gumbel_soft
5,1.1183411,train,1.1197051,0.4305837180206221,gumbel_soft
5,1.1183411,val,1.1599804,0.40936902485659654,gumbel_soft
5,1.1183411,test,1.1359468,0.4250043959908563,gumbel_soft
6,1.1143194,train,1.1141946,0.4325898442555762,gumbel_soft
6,1.1143194,val,1.1538188,0.4103250478011472,gumbel_soft
6,1.1143194,test,1.1350102,0.4170916124494461,gumbel_soft
7,1.1093733,train,1.1027503,0.45107640536692695,gumbel_soft
7,1.1093733,val,1.1437349,0.4332695984703633,gumbel_soft
7,1.1093733,test,1.1172695,0.44821522771232636,gumbel_soft
8,1.0995742,train,1.0946412,0.4579144915656413,gumbel_soft
8,1.0995742,val,1.1337271,0.4506692160611855,gumbel_soft
8,1.0995742,test,1.1116508,0.45999648320731495,gumbel_soft
9,1.0885718,train,1.081548,0.4708788127184089,gumbel_soft
9,1.0885718,val,1.1224344,0.4638623326959847,gumbel_soft
9,1.0885718,test,1.1048648,0.4677334271144716,gumbel_soft
10,1.0783613,train,1.0705005,0.4813840113896199,gumbel_soft
10,1.0783613,val,1.1082937,0.47571701720841303,gumbel_soft
10,1.0783613,test,1.0846541,0.4874274661508704,gumbel_soft
11,1.0612874,train,1.055733,0.49795073126536954,gumbel_soft
11,1.0612874,val,1.0911052,0.48565965583174,gumbel_soft
11,1.0612874,test,1.0731078,0.4904167399331809,gumbel_soft
12,1.0529786,train,1.0414121,0.5058889512058329,gumbel_soft
12,1.0529786,val,1.0944829,0.4806883365200765,gumbel_soft
12,1.0529786,test,1.0669316,0.4932301740812379,gumbel_soft
13,1.0323867,train,1.0267414,0.5184002761119979,gumbel_soft
13,1.0323867,val,1.0709567,0.4996175908221797,gumbel_soft
13,1.0323867,test,1.0437689,0.5150342887286794,gumbel_soft
14,1.0201167,train,1.0150532,0.5250657923120066,gumbel_soft
14,1.0201167,val,1.0546736,0.5252390057361377,gumbel_soft
14,1.0201167,test,1.0268711,0.5254088271496395,gumbel_soft
15,1.0110917,train,1.0025152,0.5286250485353121,gumbel_soft
15,1.0110917,val,1.0460182,0.5101338432122371,gumbel_soft
15,1.0110917,test,1.0180094,0.532442412519782,gumbel_soft
16,0.9943111,train,0.98931944,0.535312135985159,gumbel_soft
16,0.9943111,val,1.0197014,0.5198852772466539,gumbel_soft
16,0.9943111,test,0.9880944,0.5398276771584315,gumbel_soft
17,0.988879,train,0.97640026,0.5420855084343587,gumbel_soft
17,0.988879,val,1.0173478,0.532887189292543,gumbel_soft
17,0.988879,test,0.9841519,0.5553015649727449,gumbel_soft
18,0.9734468,train,0.96518105,0.5551576858363173,gumbel_soft
18,0.9734468,val,1.0110719,0.537093690248566,gumbel_soft
18,0.9734468,test,0.99357784,0.5489713381396166,gumbel_soft
19,0.95490944,train,0.9519847,0.5568186720738599,gumbel_soft
19,0.95490944,val,0.98978144,0.5411089866156787,gumbel_soft
19,0.95490944,test,0.97076535,0.5596975558290839,gumbel_soft
20,0.95152444,train,0.94459105,0.566827731998792,gumbel_soft
20,0.95152444,val,1.0080096,0.5441682600382409,gumbel_soft
20,0.95152444,test,0.9534053,0.5684895375417619,gumbel_soft
21,0.9485345,train,0.92642397,0.5735148194486388,gumbel_soft
21,0.9485345,val,0.95103204,0.5774378585086042,gumbel_soft
21,0.9485345,test,0.9524729,0.5667311411992263,gumbel_soft
22,0.94000554,train,0.92813253,0.5737952456965356,gumbel_soft
22,0.94000554,val,0.9638682,0.5682600382409178,gumbel_soft
22,0.94000554,test,0.9244537,0.5811499912080182,gumbel_soft
23,0.92647135,train,0.9174424,0.5759092281806808,gumbel_soft
23,0.92647135,val,0.9525962,0.5695984703632887,gumbel_soft
23,0.92647135,test,0.92897093,0.5746439247406365,gumbel_soft
24,0.9160823,train,0.9111677,0.5835023081237327,gumbel_soft
24,0.9160823,val,0.9408579,0.5730401529636712,gumbel_soft
24,0.9160823,test,0.9388727,0.5690170564445226,gumbel_soft
25,0.9159587,train,0.89888877,0.5944173605418698,gumbel_soft
25,0.9159587,val,0.9191429,0.5889101338432122,gumbel_soft
25,0.9159587,test,0.9053748,0.5936346052400211,gumbel_soft
26,0.90770465,train,0.8966697,0.5927779455541654,gumbel_soft
26,0.90770465,val,0.9422453,0.5801147227533461,gumbel_soft
26,0.90770465,test,0.9294119,0.5841392649903289,gumbel_soft
27,0.89645475,train,0.8834855,0.5970059105224557,gumbel_soft
27,0.89645475,val,0.9136472,0.6019120458891013,gumbel_soft
27,0.89645475,test,0.9084303,0.5911728503604713,gumbel_soft
28,0.8871587,train,0.87734526,0.6030027179774796,gumbel_soft
28,0.8871587,val,0.91427886,0.5906309751434035,gumbel_soft
28,0.8871587,test,0.8861271,0.6062950589062774,gumbel_soft
29,0.878764,train,0.8718234,0.607640536692696,gumbel_soft
29,0.878764,val,0.90572757,0.6038240917782027,gumbel_soft
29,0.878764,test,0.88360715,0.6043608229294883,gumbel_soft
30,0.86643815,train,0.86377615,0.6119763579101773,gumbel_soft
30,0.86643815,val,0.9261898,0.5889101338432122,gumbel_soft
30,0.86643815,test,0.88563603,0.607701775980306,gumbel_soft
31,0.8695292,train,0.8758483,0.6063678329522413,gumbel_soft
31,0.8695292,val,0.91996944,0.5885277246653919,gumbel_soft
