epoch,epoch_loss,split,loss,acc,sample_fn
0,1.0466994,train,0.7558918,0.69640434192673,gumbel_soft
0,1.0466994,val,0.76429826,0.677042376583661,gumbel_soft
0,1.0466994,test,0.7635455,0.6822337042925278,gumbel_soft
1,0.64645845,train,0.54423106,0.797816921884086,gumbel_soft
1,0.64645845,val,0.540063,0.7981651376146789,gumbel_soft
1,0.64645845,test,0.53739136,0.803060413354531,gumbel_soft
2,0.49697068,train,0.43920487,0.8442891064159721,gumbel_soft
2,0.49697068,val,0.43835944,0.8502621231979031,gumbel_soft
2,0.49697068,test,0.44035456,0.8430047694753577,gumbel_soft
3,0.40218663,train,0.3613259,0.8832138011242489,gumbel_soft
3,0.40218663,val,0.35414916,0.8857579729139362,gumbel_soft
3,0.40218663,test,0.36485848,0.8783783783783784,gumbel_soft
4,0.32576075,train,0.2868816,0.9120953673192479,gumbel_soft
4,0.32576075,val,0.29913458,0.9092398427260813,gumbel_soft
4,0.32576075,test,0.29791468,0.9113672496025437,gumbel_soft
5,0.25544047,train,0.22411576,0.9356343283582089,gumbel_soft
5,0.25544047,val,0.2207624,0.941131498470948,gumbel_soft
5,0.25544047,test,0.22515136,0.9354133545310016,gumbel_soft
6,0.20782067,train,0.19253913,0.9366035084318667,gumbel_soft
6,0.20782067,val,0.19392799,0.9429882044560943,gumbel_soft
6,0.20782067,test,0.19407138,0.9399841017488076,gumbel_soft
7,0.18215688,train,0.16808876,0.9469495057181624,gumbel_soft
7,0.18215688,val,0.18895732,0.9323940585408476,gumbel_soft
7,0.18215688,test,0.17384467,0.9445548489666137,gumbel_soft
8,0.1603118,train,0.14537553,0.9553813723589843,gumbel_soft
8,0.1603118,val,0.15141481,0.9498689384010485,gumbel_soft
8,0.1603118,test,0.14271167,0.9555842607313195,gumbel_soft
9,0.15057008,train,0.14146201,0.9529463074239194,gumbel_soft
9,0.15057008,val,0.14063978,0.9535823503713412,gumbel_soft
9,0.15057008,test,0.14446186,0.9527027027027027,gumbel_soft
10,0.15588397,train,0.16388012,0.9331386896685404,gumbel_soft
10,0.15588397,val,0.16046895,0.9382918304936654,gumbel_soft
10,0.15588397,test,0.1731919,0.9303457869634341,gumbel_soft
11,0.14657679,train,0.11027824,0.966817697228145,gumbel_soft
11,0.14657679,val,0.09584378,0.9794670161642639,gumbel_soft
11,0.14657679,test,0.101236686,0.9719793322734499,gumbel_soft
12,0.118796885,train,0.11902888,0.9575377980228726,gumbel_soft
12,0.118796885,val,0.1254809,0.9528178243774574,gumbel_soft
12,0.118796885,test,0.10942618,0.962539745627981,gumbel_soft
13,0.10112891,train,0.09246919,0.9726448924210118,gumbel_soft
13,0.10112891,val,0.09661865,0.9695281782437746,gumbel_soft
13,0.10112891,test,0.094652236,0.9743640699523053,gumbel_soft
14,0.10901881,train,0.09533352,0.970815565031983,gumbel_soft
14,0.10901881,val,0.10464847,0.9634119702927042,gumbel_soft
14,0.10901881,test,0.086455576,0.9725755166931638,gumbel_soft
15,0.10049443,train,0.107060425,0.9635345997286295,gumbel_soft
15,0.10049443,val,0.11627622,0.9625382262996942,gumbel_soft
15,0.10049443,test,0.09736043,0.9691971383147854,gumbel_soft
16,0.09748211,train,0.1026928,0.9623594688893197,gumbel_soft
16,0.09748211,val,0.11282298,0.9605723023154216,gumbel_soft
16,0.09748211,test,0.08565108,0.970389507154213,gumbel_soft
17,0.08831716,train,0.08247424,0.9736746462492731,gumbel_soft
17,0.08831716,val,0.114120685,0.9625382262996942,gumbel_soft
17,0.08831716,test,0.07835107,0.9779411764705882,gumbel_soft
18,0.09975584,train,0.10363507,0.9610268462880404,gumbel_soft
18,0.09975584,val,0.12808175,0.9562035823503714,gumbel_soft
18,0.09975584,test,0.13230109,0.9437599364069952,gumbel_soft
19,0.080250435,train,0.09840286,0.9649399108354332,gumbel_soft
19,0.080250435,val,0.110945776,0.9605723023154216,gumbel_soft
19,0.080250435,test,0.1130903,0.9592607313195548,gumbel_soft
20,0.08717219,train,0.088291846,0.9684774181042838,gumbel_soft
20,0.08717219,val,0.085609965,0.9709480122324159,gumbel_soft
20,0.08717219,test,0.09960469,0.9637321144674086,gumbel_soft
21,0.10991853,train,0.10426176,0.9651822058538476,gumbel_soft
21,0.10991853,val,0.10355706,0.9567496723460026,gumbel_soft
21,0.10991853,test,0.07666659,0.9743640699523053,gumbel_soft
22,0.11449271,train,0.08573533,0.9708397945338244,gumbel_soft
22,0.11449271,val,0.081278406,0.972258628221931,gumbel_soft
22,0.11449271,test,0.08096446,0.9715818759936407,gumbel_soft
23,0.07475711,train,0.07246826,0.9757704981585579,gumbel_soft
23,0.07475711,val,0.11077861,0.9602446483180428,gumbel_soft
23,0.07475711,test,0.08519962,0.9684022257551669,gumbel_soft
24,0.09423656,train,0.076389134,0.9744136460554371,gumbel_soft
24,0.09423656,val,0.0911311,0.9689820882481432,gumbel_soft
24,0.09423656,test,0.07595904,0.973966613672496,gumbel_soft
25,0.09203125,train,0.081628844,0.9706459585190929,gumbel_soft
25,0.09203125,val,0.089323424,0.9678899082568807,gumbel_soft
25,0.09203125,test,0.07928698,0.9699920508744038,gumbel_soft
26,0.0796868,train,0.08024934,0.9726206629191704,gumbel_soft
26,0.0796868,val,0.06771174,0.9770642201834863,gumbel_soft
26,0.0796868,test,0.06611658,0.9755564387917329,gumbel_soft
27,0.08040942,train,0.07802306,0.9734202364799379,gumbel_soft
27,0.08040942,val,0.095985055,0.9666885102664919,gumbel_soft
27,0.08040942,test,0.10373169,0.96810413354531,gumbel_soft
28,0.09050514,train,0.11371125,0.9593186664082186,gumbel_soft
28,0.09050514,val,0.12167141,0.9532546963739624,gumbel_soft
28,0.09050514,test,0.0755916,0.9723767885532592,gumbel_soft
29,0.0954147,train,0.07619537,0.9742682690443885,gumbel_soft
29,0.0954147,val,0.07888709,0.9702927042376583,gumbel_soft
29,0.0954147,test,0.072503485,0.9727742448330684,gumbel_soft
30,0.080800645,train,0.091494344,0.9659575499127738,gumbel_soft
30,0.080800645,val,0.10884015,0.9568588903451288,gumbel_soft
30,0.080800645,test,0.07892289,0.9702901430842608,gumbel_soft
