feature,value,0,1,10,11,12,13,14,15,16,17,18,19,2,20,21,22,23,24,25,26,27,28,3,4,5,6,7,8,9
attn_0_0_outputs,0,15.119935,5.621893,5.8211656,5.3030686,8.037399,5.0263076,4.6577153,3.3303792,2.5443425,2.7388628,1.5727105,0.44080105,-0.47242084,-1.067803,-2.6034646,-2.7281666,-4.053375,-4.897444,-5.1439033,-5.7194347,-6.065051,-6.5615273,-7.727614,-8.583779,-9.385082,-11.203975,-10.570948,-12.074162,-12.283464
attn_0_0_outputs,1,10.189483,17.244938,10.752148,8.881797,6.6609015,5.826753,4.7206564,3.3549764,2.3541455,1.3523098,0.85350484,-0.14727032,-0.6747185,-1.7413442,-1.9608539,-2.9686005,-4.407999,-4.9090586,-5.678496,-6.267137,-6.82023,-7.7218957,-8.666076,-9.135155,-10.215158,-11.697338,-12.529979,-12.992103,-12.769399
attn_0_0_outputs,10,9.304429,9.453422,15.597211,11.176107,8.799226,6.4618006,5.32409,4.177427,2.4067748,1.4866682,0.6599315,-0.27743486,-0.97149855,-1.8465837,-2.5713856,-3.410247,-4.3538704,-4.4212656,-5.558773,-6.3791003,-7.023579,-7.635999,-9.403305,-8.980631,-10.242025,-11.666133,-11.9519,-13.181158,-14.205279
attn_0_0_outputs,11,7.969987,7.470869,8.722031,13.218424,9.305672,7.652941,5.0864196,3.9098904,3.3160453,1.6055547,0.9895446,-0.4130107,-1.3521433,-2.192429,-2.7941558,-3.3959758,-4.1027813,-5.1383953,-5.495193,-6.38529,-6.9684596,-7.530611,-8.573436,-9.136905,-9.930294,-11.748078,-12.026317,-12.900116,-13.022095
attn_0_0_outputs,12,5.6984296,6.8514385,8.052386,7.322242,12.453593,7.6380086,6.234839,5.4440894,4.569952,3.161377,1.6772099,1.3812444,-0.5752858,-1.5192915,-2.18347,-2.9782097,-3.4004796,-4.224533,-4.669106,-5.389505,-6.635769,-7.2571955,-7.563311,-8.728097,-9.28176,-11.152259,-11.088745,-12.197876,-12.698805
attn_0_0_outputs,13,1.2093959,3.6304603,4.1186514,5.451625,6.3864293,10.575867,6.6815076,5.7254057,3.9736238,3.2313461,1.9410238,0.9870923,-0.80855066,-0.74036914,-1.4695365,-2.1826198,-2.5245073,-4.0900264,-4.4815764,-5.3643675,-6.0697837,-6.880876,-7.702282,-7.9475107,-9.386364,-9.833007,-11.591741,-12.234,-11.719391
attn_0_0_outputs,14,-1.5623958,0.40055978,3.713179,3.0657952,3.784745,4.9610863,9.188247,5.240145,4.2790504,3.4348412,1.9392046,1.1822649,0.55186933,-0.38663346,-1.1198217,-1.5440995,-1.9399551,-3.7362878,-4.25858,-4.6892114,-5.240704,-5.8287354,-6.8350415,-8.018514,-8.154449,-9.574582,-10.362148,-10.572733,-11.12692
attn_0_0_outputs,15,0.86951274,3.4399488,3.4341772,1.816146,2.2198834,3.3889503,3.2164342,8.454186,4.331928,3.3157854,2.561602,1.6400522,0.93861276,-0.24634129,-0.8391934,-1.9300396,-1.8256801,-3.4269876,-3.7325861,-5.0990996,-5.2931643,-5.9493113,-7.192651,-7.334399,-7.9358363,-9.711932,-10.291521,-11.297436,-11.1783285
attn_0_0_outputs,16,-2.3152838,2.486335,1.9890379,3.2859929,2.516112,4.2837253,4.257836,3.5050888,7.982638,3.705994,3.5138695,2.554752,0.838431,0.53743386,-0.27136695,-2.0944026,-1.9141634,-3.1874907,-3.2832503,-4.160819,-5.2689757,-5.9035153,-6.907203,-7.5758605,-8.45549,-9.872413,-10.143725,-11.579152,-10.893727
attn_0_0_outputs,17,-0.22053845,-0.453605,-0.6729699,0.8672758,0.6492089,2.965568,1.7930614,2.3852088,3.0055606,6.828951,2.3302627,2.5775816,2.2020872,0.4018791,-0.4133173,-0.39523223,-1.2875783,-1.9814878,-3.122034,-4.097269,-3.8122473,-4.8473773,-5.8252306,-6.4359064,-8.10929,-8.322207,-9.117742,-10.652117,-10.530449
attn_0_0_outputs,18,-1.173317,-0.2068228,-0.99720466,-0.17684864,-1.2451301,0.75864935,0.8506318,1.5062727,2.2012613,3.0165517,6.822199,1.5307717,1.8937862,1.8720734,0.6569721,-0.19171685,-0.56966496,-0.813636,-2.140359,-2.8245509,-3.4432461,-4.174489,-4.0635896,-6.656132,-6.6492496,-5.534971,-8.626988,-7.1225934,-8.66688
attn_0_0_outputs,19,-1.6460195,-1.7417583,-1.1652225,-0.77105474,-0.8718916,-0.2116849,0.66340256,1.4709765,1.950138,2.1544235,1.9791557,6.6304913,2.1436155,1.8716618,0.68174326,-0.063171126,-0.5369241,-1.1050739,-1.7728553,-2.8622537,-3.2551103,-4.0286474,-5.232952,-5.8391595,-6.5939517,-7.8495083,-8.754606,-9.645103,-10.403111
