epoch,epoch_loss,split,loss,acc,sample_fn
0,2.955684,train,2.3480067,0.3420933136564877,gumbel_soft
0,2.955684,val,2.445993,0.32819326651246467,gumbel_soft
0,2.955684,test,2.3966465,0.3297605473204105,gumbel_soft
1,2.099077,train,1.749202,0.41287319786581905,gumbel_soft
1,2.099077,val,1.7211955,0.4297095862246209,gumbel_soft
1,2.099077,test,1.8123982,0.3867730900798176,gumbel_soft
2,1.5216198,train,1.315935,0.5248609376773754,gumbel_soft
2,1.5216198,val,1.3216126,0.4998714983294783,gumbel_soft
2,1.5216198,test,1.3468213,0.5192702394526796,gumbel_soft
3,1.2208476,train,1.0698881,0.5746679532296515,gumbel_soft
3,1.2208476,val,1.1026636,0.5625803135440761,gumbel_soft
3,1.2208476,test,1.103794,0.5774230330672748,gumbel_soft
4,1.0197115,train,0.9526723,0.6086956521739131,gumbel_soft
4,1.0197115,val,1.0202968,0.5733744538679003,gumbel_soft
4,1.0197115,test,0.9635696,0.6031927023945268,gumbel_soft
5,0.96548355,train,0.928105,0.6143716653422636,gumbel_soft
5,0.96548355,val,0.93671644,0.612952968388589,gumbel_soft
5,0.96548355,test,0.9393507,0.6107183580387685,gumbel_soft
6,0.8955401,train,0.8410224,0.6420706096038142,gumbel_soft
6,0.8955401,val,0.8666592,0.6273451554870213,gumbel_soft
6,0.8955401,test,0.86574376,0.6312428734321551,gumbel_soft
7,0.8422445,train,0.7801156,0.6671869678737654,gumbel_soft
7,0.8422445,val,0.8273871,0.6373682857877152,gumbel_soft
7,0.8422445,test,0.82036513,0.6462941847206385,gumbel_soft
8,0.7658016,train,0.71104866,0.7037121126121013,gumbel_soft
8,0.7658016,val,0.7763874,0.6751477769211,gumbel_soft
8,0.7658016,test,0.7452334,0.6775370581527936,gumbel_soft
9,0.727652,train,0.68644893,0.7192643886933817,gumbel_soft
9,0.727652,val,0.6833831,0.7152402981238756,gumbel_soft
9,0.727652,test,0.76182616,0.6946408209806157,gumbel_soft
10,0.72255415,train,0.64616656,0.7305880349642411,gumbel_soft
10,0.72255415,val,0.67694056,0.7134412747365716,gumbel_soft
10,0.72255415,test,0.7208956,0.7133409350057013,gumbel_soft
11,0.6542318,train,0.6522186,0.7362640481325917,gumbel_soft
11,0.6542318,val,0.60997146,0.7411976355692624,gumbel_soft
11,0.6542318,test,0.70458144,0.7112884834663626,gumbel_soft
12,0.59325004,train,0.568471,0.7681916222045635,gumbel_soft
12,0.59325004,val,0.59641016,0.7537907992803906,gumbel_soft
12,0.59325004,test,0.5873907,0.748460661345496,gumbel_soft
13,0.55109954,train,0.5129027,0.7850493813145647,gumbel_soft
13,0.55109954,val,0.5629067,0.7630429195579542,gumbel_soft
13,0.55109954,test,0.5475189,0.7701254275940707,gumbel_soft
14,0.50725967,train,0.5351619,0.7846236803269384,gumbel_soft
14,0.50725967,val,0.5644912,0.7653559496273451,gumbel_soft
14,0.50725967,test,0.5321045,0.7806157354618016,gumbel_soft
15,0.48825535,train,0.49171054,0.8084345555681689,gumbel_soft
15,0.48825535,val,0.60092914,0.7661269596504755,gumbel_soft
15,0.48825535,test,0.49040687,0.8006841505131129,gumbel_soft
16,0.47499403,train,0.46948543,0.8086899761607447,gumbel_soft
16,0.47499403,val,0.4987439,0.7985093806219481,gumbel_soft
16,0.47499403,test,0.45054814,0.8218928164196123,gumbel_soft
17,0.492336,train,0.47469276,0.8127199455102736,gumbel_soft
17,0.492336,val,0.5929037,0.758159856078129,gumbel_soft
17,0.492336,test,0.45671776,0.8182440136830103,gumbel_soft
18,0.4705128,train,0.45639363,0.8246395731638098,gumbel_soft
18,0.4705128,val,0.48485792,0.8090465176047289,gumbel_soft
18,0.4705128,test,0.4706103,0.8086659064994298,gumbel_soft
19,0.42278284,train,0.3974432,0.8418946531955954,gumbel_soft
19,0.42278284,val,0.4327029,0.816242611153945,gumbel_soft
19,0.42278284,test,0.42755836,0.823945267958951,gumbel_soft
20,0.38796598,train,0.39168555,0.8467760245203769,gumbel_soft
20,0.38796598,val,0.4757777,0.8072474942174248,gumbel_soft
20,0.38796598,test,0.43201914,0.8250855188141392,gumbel_soft
21,0.5625005,train,0.55185217,0.783403337495743,gumbel_soft
21,0.5625005,val,0.57354796,0.7681829863788229,gumbel_soft
21,0.5625005,test,0.5947515,0.760091220068415,gumbel_soft
22,0.53885174,train,0.46045017,0.8124929049835395,gumbel_soft
22,0.53885174,val,0.4765355,0.8090465176047289,gumbel_soft
22,0.53885174,test,0.4727889,0.811630558722919,gumbel_soft
23,0.4502762,train,0.39974162,0.843200136224316,gumbel_soft
23,0.4502762,val,0.43669719,0.8265227447956823,gumbel_soft
